repo,message,date,author
huggingface/transformers,"DeepGEMM (#44832)

* deep gemm

* standardize

* clear deepgemm flow and blackwell optimization

* avoid unnecessary gathers in grouped mm

* assertions and drop the synced path

* use lazy load kernel

* style

* add prefix and check for cuda runtime version

* better names

* exit on missing functions

* comment about why we use deepspeed cutlass single gemm

* global statements

* add cuda check

* fix deepgemm fastpath for models with bf16 scales

* force fp32 scales in experts as well

* Update src/transformers/integrations/finegrained_fp8.py

Co-authored-by: Anton Vlasjuk <73884904+vasqu@users.noreply.github.com>

* Update src/transformers/integrations/hub_kernels.py

Co-authored-by: Anton Vlasjuk <73884904+vasqu@users.noreply.github.com>

* fix

* style

---------

Co-authored-by: Anton Vlasjuk <73884904+vasqu@users.noreply.github.com>",2026-03-31T15:04:02Z,Ilyas Moutawwakil
huggingface/transformers,"fix: prefer registered config over remote code in AutoConfig.from_pretrained (#45094)

* Prefer registered classes over remote code in Auto*.from_pretrained

When a class has been explicitly registered via AutoConfig.register()
(or other Auto*.register()), it should take precedence over auto_map
remote code. Previously, trust_remote_code=True with auto_map entries
in config.json would always load remote code, ignoring the registration.

This applies the same fix across all Auto classes:
AutoConfig, AutoModel, AutoTokenizer, AutoProcessor,
AutoFeatureExtractor, AutoImageProcessor, AutoVideoProcessor.

This caused issues for downstream libraries (e.g., vLLM) that vendor
fixed classes for models with broken remote code — internal calls
from AutoTokenizer/AutoProcessor would bypass the registration and
load the broken remote class.

Fixes: #45093

Co-Authored-By: Claude Opus 4.6 (1M context) <noreply@anthropic.com>

* Only ignore remote code if local code is explicit (i.e. doesn't belong to transformers)

Signed-off-by: Harry Mellor <19981378+hmellor@users.noreply.github.com>

* update tests

Signed-off-by: Harry Mellor <19981378+hmellor@users.noreply.github.com>

* `make style`

Signed-off-by: Harry Mellor <19981378+hmellor@users.noreply.github.com>

* fix tokenizer test

Signed-off-by: Harry Mellor <19981378+hmellor@users.noreply.github.com>

* Fix tests

Signed-off-by: Harry Mellor <19981378+hmellor@users.noreply.github.com>

* Fix explicit registration detection

Signed-off-by: Harry Mellor <19981378+hmellor@users.noreply.github.com>

* make style

Signed-off-by: Harry Mellor <19981378+hmellor@users.noreply.github.com>

---------

Signed-off-by: Harry Mellor <19981378+hmellor@users.noreply.github.com>
Co-authored-by: Claude Opus 4.6 (1M context) <noreply@anthropic.com>
Co-authored-by: Harry Mellor <19981378+hmellor@users.noreply.github.com>",2026-03-31T14:40:50Z,Fang Han
huggingface/transformers,"🚨 [Cache] Native mamba & hybrid cache (#44950)

* add Cache and test on Mamba

* fix

* fix

* fix

* fix

* fix

* final fix

* test hybrid with jamba

* fix tests

* fixes

* fix

* fix

* fix

* combine both types + zambas

* add config mapèping

* adjust tests

* fix

* fix

* fix

* more models

* final mambas

* config

* finalize almost everything

* simplify tests

* simplify tests further

* fix tests

* oupsi

* fix

* fix broken no_split_modules

* fix

* fixes

* fix

* fix

* fixes

* add layer type

* oupsi

* fix

* style

* fix

* fixes

* final fix

* forgot those qwens

* tests

* offloading

* much better static shape native design

* oupsi

* adjustments in generate

* allow cudagraphs

* small oupsi

* start renaming

* revert unrelated what are they doing here

* more renaming

* revert offloading change

* add offloading skips

* split shapes for tests

* comments and renaming",2026-03-31T13:09:42Z,Cyril Vallez
huggingface/transformers,"[serving] Fix continuous batching JSON response serialization (#45057)

* Fix continuous batching JSON response serialization

Change model_dump_json() to model_dump() to avoid double JSON encoding.
When using continuous batching with stream=false, the response was being
double-encoded as a string instead of returning a proper JSON object.

* add example script eval-job

* fix script

* Add test for continuous batching non-streaming JSON response

Test verifies that non-streaming responses with continuous batching
return proper JSON objects rather than double-encoded JSON strings.
This is a regression test for the fix where model_dump_json() was
changed to model_dump() in the continuous batching response handler.

* fix ci

* Update eval script to use official transformers repo main branch

Changed dependency from personal fork to official huggingface/transformers@main
for production use of the evaluation script.

* add kernels and flash attn 2

* Add continuous batching configuration CLI arguments to serve command

- Add --cb-block-size, --cb-num-blocks, --cb-max-batch-tokens, --cb-max-memory-percent, and --cb-use-cuda-graph flags
- Flags allow users to customize KV cache and performance settings for continuous batching
- Update transformers_serve_cb_eval_job.py to support and pass through CB config arguments
- Update transformers dependency to use NathanHB/transformers@fix-continuous-batching-json-response branch
- All arguments use auto-inference defaults when not specified (backward compatible)

* Add thread lock for manager creation to avoid double manager

* change transformers dep

---------

Co-authored-by: remi-or <remi.pierre_o@orange.fr>",2026-03-31T12:56:00Z,Nathan Habib
huggingface/transformers,"refactoring: speedup static checks with disk cache (#44992)

* added a cache

* use a shared cache

* added cache in repo checker

* more caching

* more caching

* display elapsed times

* added test coverage

* Remove check_repo cache changes from speedup branch

* fix bad merge

* per-checker glob

* fixed a couple of tests

* tweaks",2026-03-31T12:23:32Z,Tarek Ziade
huggingface/transformers,":rotating_light: [`LightGlue`] Remove remote code execution (#45122)

* fix

* style",2026-03-31T11:59:41Z,Anton Vlasjuk
huggingface/transformers,"Fix stupid test fetcher (#45140)

* comment

* fix(tests_fetcher): skip files with docstring/comment-only changes in get_diff

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

* Revert ""comment""

This reverts commit fd58eac8dcca82df04f36217187d0c6c061290a3.

* test(tests_fetcher): add test for docstring-only change exclusion in get_diff

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

---------

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>
Co-authored-by: Claude Sonnet 4.6 <noreply@anthropic.com>",2026-03-31T10:58:18Z,Yih-Dar
huggingface/transformers,"[CB] Add warmup feature (#45112)

* comment about regional compile

* Warmup feature

* Add compile to not skip warmup

* fixes

* Added info about warmup

* style

* Added comparison helper in the CB overall bm

* Update example

* Smarter warmup

* Bounds on warmup

* Style and done

* done done

* CI reroll",2026-03-31T07:29:06Z,Rémi Ouazan
huggingface/transformers,"feature: added import complexity checker (#45013)

* added import complexity checker

* lazy torch

* lower the threashold

* simplified checks

* raise threshold",2026-03-31T06:46:50Z,Tarek Ziade
yt-dlp/yt-dlp,"[ci] Update wiki via this repository (#16446)

Authored by: bashonly",2026-04-07T10:12:17Z,bashonly
yt-dlp/yt-dlp,"Pin to exact version for all dependencies in `pin*` extras (#16443)

Fix 5f6a214616f6fc3831a2535bcd1f837e90549d10

Authored by: bashonly",2026-04-07T00:30:55Z,bashonly
yt-dlp/yt-dlp,"Add lockfile and pinned extras (#16421)

* Add `pin`, `pin-curl-cffi`, `pin-secretstorage` and `pin-deno` extras
* Check in a `uv.lock` for devs
* Add `devscripts/update_requirements.py` for dependency upgrades

Authored by: bashonly, Grub4K

Co-authored-by: Simon Sawicki <contact@grub4k.dev>",2026-04-06T22:58:27Z,bashonly
yt-dlp/yt-dlp,"[rh:curl_cffi] Fix supported impersonate targets (#16440)

Authored by: bashonly",2026-04-05T23:31:00Z,bashonly
yt-dlp/yt-dlp,"[ie/youtube] Fix outdated quickjs-ng warning (#16437)

Ref: https://github.com/quickjs-ng/quickjs/pull/1324

Closes #16403
Authored by: bashonly",2026-04-05T17:03:47Z,bashonly
yt-dlp/yt-dlp,"[test] Add default and curl-cffi extras to hatch-test env (#16397)

Authored by: JSubelj",2026-04-04T21:44:27Z,JSubelj
yt-dlp/yt-dlp,"[update] Bump GitHub REST API version to `2026-03-10` (#16435)

Ref: https://github.blog/changelog/2026-03-12-rest-api-version-2026-03-10-is-now-available/

Authored by: bashonly",2026-04-04T21:34:57Z,bashonly
yt-dlp/yt-dlp,"[rh:curl_cffi] Support `curl_cffi` 0.15.x (#16429)

* Remove the `curl-cffi-compat` extra
* Add impersonate targets missing from the curl_cffi 0.14.x bump
* Add curl-cffi to musllinux_aarch64 builds
* Migrate from delocate-fuse to delocate-merge
* Remove unnecessary wheel surgery step in macos build job
* Add macos_verify build job to verify on x86_64

Authored by: bashonly",2026-04-04T02:29:27Z,bashonly
yt-dlp/yt-dlp,"[ie/bandcamp:weekly] Fix extractor (#16373)

Authored by: bashonly",2026-03-29T16:47:19Z,bashonly
yt-dlp/yt-dlp,"Fix `default` extra for `ios` platforms (#16376)

Authored by: bashonly",2026-03-29T16:41:33Z,bashonly
yt-dlp/yt-dlp,"[devscripts] Handle `ejs` updates for requirements files (#16374)

Authored by: bashonly, Grub4K

Co-authored-by: Simon Sawicki <contact@grub4k.dev>",2026-03-29T16:37:15Z,bashonly
yt-dlp/yt-dlp,"[build] Fix PyPI publishing (#16375)

Fix 87eaf886f5a1fed00639baf3677ac76281cd98f9

Authored by: bashonly",2026-03-29T16:33:26Z,bashonly
yt-dlp/yt-dlp,"[build] Harden build/release workflows (#16358)

Authored by: bashonly, Grub4K

Co-authored-by: Simon Sawicki <contact@grub4k.dev>",2026-03-28T00:10:58Z,bashonly
yt-dlp/yt-dlp,"[ie/rtp] Support multi-part episodes and `--no-playlist` (#16299)

Closes #16286
Authored by: bashonly",2026-03-21T19:52:25Z,bashonly
yt-dlp/yt-dlp,"Release 2026.03.17

Created by: bashonly

:ci skip all",2026-03-17T23:25:11Z,github-actions[bot]
yt-dlp/yt-dlp,"[ie/youtube] Update ejs to 0.8.0 (#16269)

* Also default to `main` for `player_js_variant` extractor-arg

Closes #16256
Authored by: bashonly, Grub4K

Co-authored-by: Simon Sawicki <contact@grub4k.dev>",2026-03-17T23:17:34Z,bashonly
yt-dlp/yt-dlp,"[test:networking] Mark all CurlCFFIRH tests as flaky for any OS (#16266)

Authored by: bashonly",2026-03-17T22:45:03Z,bashonly
yt-dlp/yt-dlp,"[ie/youtube] Fix `--live-from-start` support (#16254)

Closes #16237
Authored by: bashonly",2026-03-17T22:44:30Z,bashonly
yt-dlp/yt-dlp,"[build] Use PyInstaller v6.19.0 for Windows (#16265)

Authored by: bashonly",2026-03-17T19:48:07Z,bashonly
yt-dlp/yt-dlp,"[ie/youtube] Always respect `webpage_client` extractor-arg (#16250)

Authored by: bashonly",2026-03-17T19:47:34Z,bashonly
yt-dlp/yt-dlp,"[ci] Bump actions pins (#16252)

* Bump actions/cache v5.0.2 → v5.0.3
* Bump actions/download-artifact v7.0.0 → v8.0.1
* Bump actions/setup-node v6.2.0 → v6.3.0
* Bump actions/upload-artifact v6.0.0 → v7.0.0
* Bump docker/setup-qemu-action v3.7.0 → v4.0.0
* Bump github/codeql-action v4.31.9 → v4.33.0
* Bump oven-sh/setup-bun v2.1.2 → v2.2.0
* Bump zizmorcore/zizmor-action v0.4.1 → v0.5.2
* Bump actionlint v1.7.9 → v1.7.11
* Bump zizmor v1.22.0 → v1.23.1
* Adapt zizmor configuration to new version

Authored by: bashonly",2026-03-17T18:04:32Z,bashonly
yt-dlp/yt-dlp,"[docs] Fix `player_client` extractor-arg documentation (#16235)

Authored by: bashonly",2026-03-13T17:35:36Z,bashonly
yt-dlp/yt-dlp,"Release 2026.03.13

Created by: bashonly

:ci skip all",2026-03-13T08:45:00Z,github-actions[bot]
yt-dlp/yt-dlp,"[ie/youtube] Update ejs to 0.7.0 (#16231)

Closes #16118, Closes #16212
Authored by: bashonly, Grub4K

Co-authored-by: Simon Sawicki <contact@grub4k.dev>",2026-03-13T08:29:40Z,bashonly
yt-dlp/yt-dlp,"[ie/tiktok] Fix challenge solving (#16223)

Fix e3f0d8b731b40176bcc632bf92cfe5149402b202

Closes #16199
Authored by: bashonly",2026-03-13T05:12:36Z,bashonly
yt-dlp/yt-dlp,"[ie/youtube:tab] Improve description extraction (#16057)

Closes #16056
Authored by: Peter-Devine",2026-03-11T06:19:50Z,Peter Devine
yt-dlp/yt-dlp,"[ie/youtube:tab] Fix album extraction (#16041)

Closes #16016
Authored by: FriederHannenheim",2026-03-11T05:48:20Z,Frieder Hannenheim
yt-dlp/yt-dlp,"[ie/youtube] Request `web_safari` & `web_creator` client configs (#16198)

Closes #16144
Authored by: bashonly",2026-03-11T05:32:30Z,bashonly
yt-dlp/yt-dlp,"[ie/youtube] Fix `web_embedded` player client (#16177)

Closes #16077
Authored by: SparseOrnament15, bashonly

Co-authored-by: bashonly <88596187+bashonly@users.noreply.github.com>",2026-03-10T23:25:13Z,SparseOrnament15
yt-dlp/yt-dlp,"[ie/youtube] Fix `use_ad_playback_context` extractor-arg (#16196)

Authored by: bashonly",2026-03-10T23:24:03Z,bashonly
yt-dlp/yt-dlp,"[ie/youtube] Fix `android_vr` player client (#16168)

Closes #16150
Authored by: gamer191",2026-03-10T22:08:13Z,gamer191
yt-dlp/yt-dlp,"Release 2026.03.03

Created by: bashonly

:ci skip all",2026-03-03T16:36:58Z,github-actions[bot]
yt-dlp/yt-dlp,"[ie/youtube] Skip webpage player response by default (#16126)

* Needed for d3165e83ffc0088eef5e594927ea9ac99a6e2ce6
  to be effective with the `web` player client

Authored by: bashonly",2026-03-03T16:20:22Z,bashonly
yt-dlp/yt-dlp,"[ie/youtube] Force player `9f4cc5e4` (#16123)

Closes #16118
Authored by: bashonly",2026-03-03T14:48:45Z,bashonly
yt-dlp/yt-dlp,"[ie/patreon] Fix extractors (#16112)

Closes #15218, Closes #16111
Authored by: bashonly",2026-03-02T22:55:43Z,bashonly
yt-dlp/yt-dlp,"[ie/zapiks] Improve extraction (#16030)

Authored by: doe1080",2026-02-26T16:26:17Z,doe1080
yt-dlp/yt-dlp,"[ie/thechosen] Rework extractor (#16021)

Closes #16008
Authored by: 0xvd",2026-02-22T23:12:53Z,0x∅
yt-dlp/yt-dlp,"[ie/aenetworks] Fix extraction (#16036)

Fix 24856538595a3b25c75e1199146fcc82ea812d97

Authored by: bashonly",2026-02-22T21:53:36Z,bashonly
yt-dlp/yt-dlp,"Release 2026.02.21

Created by: bashonly

:ci skip all",2026-02-21T20:22:26Z,github-actions[bot]
yt-dlp/yt-dlp,"[cleanup] Misc

Authored by: Grub4K",2026-02-21T20:07:56Z,Simon Sawicki
yt-dlp/yt-dlp,"[ie] Limit `netrc_machine` parameter to shell-safe characters

Also adapts some extractor regexes to adhere to this limitation

See: https://github.com/yt-dlp/yt-dlp/security/advisories/GHSA-g3gw-q23r-pgqm

Authored by: Grub4K",2026-02-14T22:34:51Z,Simon Sawicki
yt-dlp/yt-dlp,"[ie/youtube] Update ejs to 0.5.0 (#16031)

Authored by: bashonly",2026-02-21T20:05:38Z,bashonly
yt-dlp/yt-dlp,"[ie] Add browser impersonation support to more extractors (#16029)

Closes #7001, Closes #7444, Closes #16004
Authored by: bashonly",2026-02-21T19:24:05Z,bashonly
yt-dlp/yt-dlp,"[ie/spankbang] Fix playlist title extraction (#14132)

Closes #14131
Authored by: blauerdorf",2026-02-21T18:57:20Z,blauerdorf
yt-dlp/yt-dlp,"[ie/spankbang] Support browser impersonation (#14130)

Closes #14129
Authored by: blauerdorf",2026-02-21T18:51:52Z,blauerdorf
yt-dlp/yt-dlp,"[ie/learningonscreen] Fix extractor (#16028)

Closes #15934
Authored by: bashonly, 0xvd",2026-02-21T18:27:33Z,bashonly
yt-dlp/yt-dlp,"[ie/opencast] Support `oc-p.uni-jena.de` URLs (#16026)

Closes #16023
Authored by: LordMZTE",2026-02-21T18:01:34Z,LordMZTE
